species_id;GBIF_species_id;GBIF_species_name
878;2684451;Juniperus oxycedrus
879;3170886;Scrophularia nodosa
880;2927007;Salvia pratensis
881;3778625;Pachystachys lutea
882;3021850;Prunus serotina
883;2891773;Impatiens balsamina
884;2686212;Larix decidua
885;3033894;Berberis vulgaris
886;3041022;Armoracia rusticana
887;3169708;Vinca major
888;2927189;Mentha pulegium
889;3660419;Schinus terebinthifolia
890;2925529;Verbena officinalis
891;3112801;Cirsium vulgare
892;8185959;Carduus nutans
893;3125927;Santolina pectinata
894;7742809;Saxifraga longifolia
895;2930210;Solanum aviculare
896;5388631;Jacobaea adonidifolia
897;3040251;Reseda luteola
898;9571344;Berberis japonica
899;5341501;Melissa officinalis
900;8044896;Blitum bonus-henricus
901;3012167;Sorbus aucuparia
902;7627205;Glebionis coronaria
903;2868272;Epipremnum pinnatum
904;5373147;Malcolmia littorea
905;2926572;Physostegia virginiana
906;2795952;Cephalanthera damasonium
907;3171946;Verbascum sinuatum
908;2683936;Calocedrus decurrens
909;2856400;Allium narcissiflorum
910;5387142;Dahlia pinnata
911;5334217;Fumaria officinalis
912;3882686;Salvia uliginosa
913;8200663;Cymbalaria muralis
914;8165236;Saxifraga aizoides
915;5373324;Lunaria annua
916;3115470;Gynura aurantiaca
917;5359249;Trifolium rubens
918;3138479;Brachyglottis greyi
919;2752849;Erythronium dens-canis
920;5388595;Jacobaea maritima
921;2891779;Impatiens noli-tangere
922;3034233;Scandix pecten-veneris
923;2698346;Aechmea fasciata
924;3171954;Verbascum virgatum
925;4068166;Echium pininana
926;2987999;Filipendula ulmaria
927;2694797;Tillandsia cyanea
928;3113650;Cirsium oleraceum
929;2760924;Heliconia caribaea
930;5410436;Campanula rapunculoides
931;5538709;Echinophora spinosa
932;5375388;Capsella bursa-pastoris
933;3005039;Rosa chinensis
934;9182154;Vicia villosa
935;3189837;Acer saccharinum
936;2963689;Argyrolobium zanonii
937;3190563;Rhus coriaria
938;3893490;Lamium flexuosum
939;5386897;Tragopogon pratensis
940;2926086;Lithospermum officinale
941;3047598;Sinapis arvensis
942;3169673;Plumeria alba
943;2857616;Allium sphaerocephalon
944;3133887;Coreopsis verticillata
945;5372457;Paliurus spina-christi
946;8322056;Cirsium spinosissimum
947;5346583;Astragalus monspessulanus
948;2775619;Yucca gloriosa
949;3890745;Clerodendrum paniculatum
950;5361932;Ficus benjamina
951;5373254;Cochlearia danica
952;3125933;Santolina chamaecyparissus
953;8049400;Parentucellia latifolia
954;2985993;Hydrangea quercifolia
955;5384307;Tetragonia tetragonioides
956;3112620;Cirsium eriophorum
957;3040254;Reseda alba
958;9556104;Chrysojasminum fruticans
959;3940326;Malva trimestris
960;7327627;Rhododendron simsii
961;3170241;Asclepias curassavica
962;3020791;Prunus avium
963;2979474;Acacia dealbata
964;5289781;Aegilops geniculata
965;3944930;Selenicereus anthonyanus
966;2928576;Ipomoea purpurea
967;2888443;Papaver rhoeas
968;3686235;Staphylea pinnata
969;3085413;Dianthus armeria
970;5275404;Pteris cretica
971;2738902;Caryota mitis
972;5334527;Limnanthes douglasii
973;2928668;Dichondra argentea
974;5391802;Bidens aurea
975;2974776;Vicia parviflora
976;5361888;Morus nigra
977;3084672;Talinum paniculatum
978;5341313;Coleus amboinicus
979;5284745;Picea glauca
980;3189866;Acer negundo
981;3191008;Drosera capensis
982;3090783;Prenanthes purpurea
983;2984535;Humulus lupulus
984;3887383;Phlomis lychnitis
985;3172276;Osmanthus heterophyllus
986;5372800;Salix purpurea
987;5338920;Cruciata laevipes
988;5590445;Streptocarpus saxorum
989;3188736;Lythrum salicaria
990;5361877;Ulmus pumila
991;5372693;Salix reticulata
992;5325855;Amaryllis belladonna
993;3046890;Sisymbrium officinale
994;7702019;Lysimachia nemorum
995;3088488;Tagetes erecta
996;2928390;Convolvulus arvensis
997;2766411;Cordyline australis
998;2929505;Solanum villosum
999;5410907;Campanula rotundifolia
1000;8373355;Artemisia annua
1001;7855120;Odontites luteus
1002;4201709;Sempervivum arachnoideum
1003;3102820;Anthemis maritima
1004;3802655;Atropa belladonna
1005;2758716;Hedychium coccineum
1006;4202469;Pachyphytum oviferum
1007;2914642;Galium odoratum
1008;3033675;Aconitum lycoctonum
1009;3152519;Althaea cannabina
1010;3189815;Aesculus hippocastanum
1011;5414379;Ardisia crenata
1012;2777724;Aloe vera
1013;3039454;Frangula alnus
1014;2773281;Ornithogalum nutans
1015;7270427;Gentianella campestris
1016;3169137;Euonymus fortunei
1017;2703041;Arundo donax
1018;2985683;Aeonium haworthii
1019;5414326;Primula elatior
1020;7941223;Barbarea vulgaris
1021;3085424;Dianthus deltoides
1022;5333408;Erica vagans
1023;6387494;Buddleja globosa
1024;2700828;Luzula campestris
1025;2928400;Convolvulus althaeoides
1026;2927282;Stachys sylvatica
1027;5341296;Prunella laciniata
1028;2858846;Narcissus bulbocodium
1029;3086423;Peperomia obtusifolia
1030;2947311;Cicer arietinum
1031;3169713;Trachelospermum jasminoides
1032;2891708;Oxalis violacea
1033;5361866;Ulmus glabra
1034;3133950;Coreopsis tinctoria
1035;2683849;Chamaecyparis obtusa
1036;3000610;Chaenomeles japonica
1037;3114667;Carduus pycnocephalus
1038;3170807;Bartsia alpina
1039;7752288;Elaeagnus umbellata
1040;2985994;Hydrangea macrophylla
1041;4933568;Senecio angulatus
1042;5914287;Melia azedarach
1043;9094061;Ficaria verna
1044;5352367;Anthyllis vulneraria
1045;3083786;Atriplex prostrata
1046;5523602;Thymelaea hirsuta
1047;3724054;Pedicularis foliosa
1048;3120060;Achillea millefolium
1049;5298190;Iris lutescens
1050;3067353;Euphorbia characias
1051;3038723;Schefflera arboricola
1052;3595574;Cistus purpureus
1053;2651816;Adiantum capillus-veneris
1054;2996929;Rubus ulmifolius
1055;5302914;Goeppertia zebrina
1056;3104106;Sanvitalia procumbens
1057;2977149;Ononis spinosa
1058;7307046;Phlomis purpurea
1059;2888393;Romneya coulteri
1060;3189846;Acer platanoides
1061;2766613;Agave attenuata
1062;5289845;Ammophila arenaria
1063;7280494;Echinocactus grusonii
1064;9460566;Helleborus lividus
1065;3172516;Bignonia capreolata
1066;3112110;Cotula coronopifolia
1067;3188894;Oenothera glazioviana
1068;7792960;Allium vineale
1069;2774115;Ophiopogon planiscapus
1070;3034113;Calycanthus floridus
1071;2716226;Cyperus esculentus
1072;2927175;Mentha spicata
1073;2888485;Argemone mexicana
1074;7282135;Austrocylindropuntia subulata
1075;5389029;Solidago canadensis
1076;5284982;Pinus strobus
1077;4201784;Petrosedum sediforme
1078;8195144;Rumex crispus
1079;7270598;Gentiana pneumonanthe
1080;5370380;Dasiphora fruticosa
1081;5304547;Dracaena surculosa
1082;5384604;Stellaria media
1083;3041800;Biscutella laevigata
1084;2720080;Scirpus sylvaticus
1085;3082274;Cornus kousa
1086;9254355;Lithotoma axillaris
1087;7297844;Pinguicula grandiflora
1088;7150059;Daphne cneorum
1089;6035538;Suaeda vera
1090;2888802;Scabiosa columbaria
1091;4156721;Begonia rex
1092;2925767;Heliotropium europaeum
1093;2927069;Marrubium vulgare
1094;5384795;Silene dioica
1095;5275365;Struthiopteris spicant
1096;8120010;Imperata cylindrica
1097;5352251;Robinia pseudoacacia
1098;8176367;Consolida regalis
1099;2883036;Rhododendron calendulaceum
1100;7884360;Oenothera fruticosa
1101;2857697;Allium cepa
1102;2888960;Rumex sanguineus
1103;2765940;Eichhornia crassipes
1104;2685796;Pseudotsuga menziesii
1105;2857583;Allium schubertii
1106;9509404;Haworthiopsis limifolia
1107;2853249;Pancratium illyricum
1108;7488421;Hieracium murorum
1109;9534856;Ceropegia mixta
1110;3731346;Orobanche rapum-genistae
1111;7270648;Gentianopsis ciliata
1112;2875818;Carpinus betulus
1113;2970728;Sesbania punicea
1114;9413479;Atadinus pumilus
1115;5359429;Trifolium dubium
1116;2750356;Gladiolus murielae
1117;3101193;Dittrichia graveolens
1118;3114986;Arctotheca calendula
1119;5414540;Swertia perennis
1120;7277969;Clematis patens
1121;2984676;Pachysandra terminalis
1122;3765871;Ficus retusa
1123;5384458;Gypsophila paniculata
1124;7156971;Oxalis triangularis
1125;4127831;Stipa pennata
1126;7334668;Crassula rupestris
1127;5365026;Aphanes australis
1128;5314814;Serapias lingua
1129;3085619;Petrorhagia prolifera
1130;2730240;Eriophorum scheuchzeri
1131;2866467;Aglaonema commutatum
1132;7325877;Fraxinus angustifolia
1133;6026760;Conopodium majus
1134;2812415;Orchis simia
1135;2888323;Clethra alnifolia
1136;3085433;Cerastium arvense
1137;5369695;Geum coccineum
1138;3038546;Schefflera actinophylla
1139;2856348;Allium neapolitanum
1140;2873861;Linum usitatissimum
1141;2808426;Anacamptis laxiflora
1142;3141855;Helminthotheca echioides
1143;2705162;Panicum capillare
1144;2975014;Vicia sativa
1145;5318958;Epipactis atrorubens
1146;5288819;Ananas comosus
1147;2767432;Scilla peruviana
1148;3172266;Jasminum nudiflorum
1149;6369729;Lonicera alpigena
1150;2888456;Papaver alpinum
1151;3571089;Cynanchum acutum
1152;3171358;Penstemon digitalis
1153;5356704;Lathyrus vernus
1154;7646357;Calystegia soldanella
1155;2882437;Nymphaea alba
1156;2986185;Ribes uva-crispa
1157;5392252;Cichorium intybus
1158;5371874;Pimpinella major
1159;5359425;Trifolium alpinum
1160;8916040;Clinopodium nepeta
1161;7307235;Phlomis herba-venti
1162;9523461;Lutheria splendens
1163;2882631;Pieris japonica
1164;2874582;Momordica balsamina
1165;7323035;Brachychiton populneus
1166;5373533;Crambe maritima
1167;5401836;Helenium amarum
1168;3083765;Atriplex portulacoides
1169;2984671;Buxus sempervirens
1170;3034646;Anethum graveolens
1171;5384774;Silene conica
1172;3118274;Tanacetum vulgare
1173;2889828;Viscum album
1174;5298231;Iris pseudacorus
1175;5415012;Linaria purpurea
1176;3066601;Euphorbia flavicoma
1177;5348647;Coronilla minima
1178;7329104;Loropetalum chinense
1179;5412014;Campanula trachelium
1180;3089150;Xanthium spinosum
1181;8073364;Vaccinium uliginosum
1182;3122924;Pilosella aurantiaca
1183;5352463;Anthyllis barba-jovis
1184;3147144;Erigeron uniflorus
1185;8297072;Primula hirsuta
1186;5343253;Astragalus cicer
1187;3617571;Mandevilla laxa
1188;3112552;Staehelina dubia
1189;5670646;Urtica pilulifera
1190;2683969;Cupressus arizonica
1191;4096119;Valeriana tuberosa
1192;3085633;Spergularia rubra
1193;3047620;Sinapis incana
1194;2684640;Juniperus phoenicea
1195;5661164;Lithodora fruticosa
1196;8323622;Persicaria hydropiper
1197;3085368;Agrostemma githago
1198;2932737;Solanum dulcamara
1199;3013739;Crataegus azarolus
1200;8149923;Prunus persica
1201;2928978;Hyoscyamus niger
1202;2736625;Chamaerops humilis
1203;2926108;Cerinthe major
1204;5362136;Aruncus dioicus
1205;3141571;Mantisalca salmantica
1206;3050631;Microthlaspi perfoliatum
1207;5410221;Campanula spicata
1208;2891390;Geranium phaeum
1209;2960383;Cajanus cajan
1210;2883005;Kalmia latifolia
1211;3152560;Hibiscus trionum
1212;4094511;Campsis grandiflora
1213;2874484;Carica papaya
1214;3170326;Gomphocarpus physocarpus
1215;5358302;Scorpiurus muricatus
1216;5410075;Campanula alpestris
1217;7279691;Cytinus hypocistis
1218;2888579;Leycesteria formosa
1219;8212918;Ranunculus auricomus
1220;5549949;Liriope muscari
1221;5371542;Rhaphiolepis indica
1222;3033227;Eranthis hyemalis
1223;6443709;Tragopogon dubius
1224;3048882;Cakile edentula
1225;5275132;Dryopteris filix-mas
1226;3069859;Euphorbia lactea
1227;3052436;Arabidopsis thaliana
1228;2795845;Cephalanthera rubra
1229;2888353;Monotropa uniflora
1230;2927727;Phlox subulata
1231;7270381;Gentiana asclepiadea
1232;3877063;Atadinus alpinus
1233;5415020;Linaria vulgaris
1234;9482657;Clivia miniata
1235;2953031;Bauhinia tomentosa
1236;3049799;Draba aizoides
1237;3189543;Hypericum humifusum
1238;2890502;Geranium endressii
1239;3012089;Sorbaria sorbifolia
1240;2703124;Melica ciliata
1241;2932944;Capsicum annuum
1242;5421380;Sarracenia leucophylla
1243;5584611;Silene chalcedonica
1244;7473187;Draba verna
1245;8380575;Tamarix gallica
1246;5362560;Pyrus spinosa
1247;2926902;Teucrium fruticans
1248;3039423;Ziziphus jujuba
1249;9561762;Pelargonium peltatum
1250;2986293;Pittosporum tenuifolium
1251;2974786;Vicia sepium
1252;2925351;Clerodendrum bungei
1253;2888763;Valeriana officinalis
1254;3133716;Adenostyles leucophylla
1255;3770188;Justicia carnea
1256;3925918;Anemone hortensis
1257;7263987;Aphelandra squarrosa
1258;7925535;Bistorta officinalis
1259;2765230;Tradescantia spathacea
1260;8658195;Hoya carnosa
1261;2874211;Passiflora foetida
1262;8365953;Cornus alba
1263;7162908;Convolvulus tricolor
1264;3169625;Tabernaemontana divaricata
1265;3191374;Polygala vulgaris
1266;2888794;Adoxa moschatellina
1267;2702808;Echinochloa crus-galli
1268;5361903;Ficus elastica
1269;3102871;Xerochrysum bracteatum
1270;5828232;Cenchrus setaceus
1271;3073016;Jatropha podagrica
1272;2772666;Hyacinthus orientalis
1273;2752841;Erythronium sibiricum
1274;2808646;Anacamptis papilionacea
1275;2770022;Polygonatum multiflorum
1276;3170097;Gentiana nivalis
1277;3034620;Aegopodium podagraria
1278;5330580;Arum maculatum
1279;3084777;Portulacaria afra
1280;2925895;Echium plantagineum
1281;5341112;Phyla nodiflora
1282;5376648;Lepidium virginicum
1283;2965732;Glycyrrhiza glabra
1284;3681277;Convolvulus cantabrica
1285;2930216;Solanum betaceum
1286;2927452;Phlomis fruticosa
1287;2925514;Verbena bonariensis
1288;8195379;Polygonum maritimum
1289;5384616;Stellaria graminea
1290;7925303;Magnolia soulangeana
1291;2985938;Kalanchoe marmorata
1292;5275044;Athyrium filix-femina
1293;2808330;Anacamptis pyramidalis
1294;5602738;Colletia paradoxa
1295;5347727;Genista scorpius
1296;5371712;Nandina domestica
1297;3189747;Plantago media
1298;5299675;Tulipa gesneriana
1299;7327990;Rhododendron ponticum
1300;2867495;Arisarum vulgare
1301;4102733;Dipsacus pilosus
1302;3045840;Cardamine pentaphyllos
1303;2890122;Geranium pyrenaicum
1304;8273130;Lipandra polysperma
1305;8034409;Canna indica
1306;8268461;Calceolaria dichotoma
1307;5369670;Geum reptans
1308;2974811;Vicia pannonica
1309;5284231;Metasequoia glyptostroboides
1310;3172068;Veronica cymbalaria
1311;6409622;Thymus serpyllum
1312;4198346;Kalanchoe tomentosa
1313;9419395;Anemonastrum canadense
1314;2928796;Salpichroa origanifolia
1315;3882698;Ballota pseudodictamnus
1316;7693914;Melampyrum pratense
1317;6374953;Helleborus orientalis
1318;4102909;Lomelosia stellata
1319;3153228;Magnolia liliiflora
1320;3173122;Justicia brandegeeana
1321;3170260;Asclepias speciosa
1322;3170875;Scrophularia auriculata
1323;3063016;Mercurialis perennis
1324;3797084;Alkekengi officinarum
1325;2705565;Paspalum dilatatum
1326;5409958;Campanula barbata
1327;7294681;Pulmonaria longifolia
1328;5341297;Prunella vulgaris
1329;2889934;Tropaeolum majus
1330;9589111;Caryopteris clandonensis
1331;5284517;Taxus baccata
1332;6375061;Clematis armandii
1333;2793158;Ophrys fusca
1334;3188875;Oenothera rosea
1335;7314976;Fumaria barnolae
1336;5358256;Ornithopus perpusillus
1337;5415456;Thunbergia grandiflora
1338;3067398;Euphorbia dendroides
1339;3072985;Jatropha multifida
1340;2927045;Salvia microphylla
1341;2650829;Cyrtomium falcatum
1342;5356837;Lotus purpureus
1343;4200862;Kalanchoe beharensis
1344;2860119;Hymenocallis littoralis
1345;10606799;Pentanema conyzae
1346;2965201;Medicago lupulina
1347;3703460;Faucaria tigrina
1348;6359825;Crossandra infundibuliformis
1349;5623114;Echinopsis chamaecereus
1350;7319269;Polystichum aculeatum
1351;2858963;Narcissus tazetta
1352;7768870;Lonicera nigra
1353;2752087;Tricyrtis hirta
1354;3171943;Verbascum blattaria
1355;9188840;Epilobium ciliatum
1356;5357217;Parkinsonia aculeata
1357;5701337;Dahlia cultorum
1358;3883959;Salvia viridis
1359;2948698;Hardenbergia violacea
1360;3033461;Ranunculus glacialis
1361;5300414;Fritillaria lusitanica
1362;2879411;Quercus suber
1363;5415040;Olea europaea
1364;2684070;Cupressus macrocarpa
1365;2888605;Viburnum opulus
1366;5421410;Dionaea muscipula
1367;2766278;Cordyline fruticosa
1368;5384397;Amaranthus tricolor
1369;5304283;Hyacinthoides non-scripta
1370;5301960;Alpinia purpurata
1371;7309071;Scutellaria alpina
1372;7290586;Coris monspeliensis
1373;5359209;Trifolium ochroleucon
1374;2868827;Zantedeschia aethiopica
1375;2859233;Narcissus assoanus
1376;7844167;Colutea arborescens
1377;2792588;Ophrys insectifera
1378;7551118;Echium candicans
1379;2891791;Grevillea robusta
1380;2784179;Ludisia discolor
1381;2926683;Lamium album
1382;5352354;Anthyllis montana
1383;3026074;Cotoneaster salicifolius
1384;3129064;Centaurea macrocephala
1385;2882398;Ceratophyllum demersum
1386;3152827;Hamamelis virginiana
1387;2856297;Allium tuberosum
1388;5361801;Parietaria judaica
1389;2650625;Asplenium ruta-muraria
1390;5328593;Aponogeton distachyos
1391;5673972;Setaria helvola
1392;3152582;Hibiscus sabdariffa
1393;5421116;Tribulus terrestris
1394;7283961;Opuntia microdasys
1395;3039318;Ceanothus americanus
1396;3602683;Papaver cambricum
1397;5331347;Viola tricolor
1398;5671157;Pilea cadierei
1399;2858739;Narcissus papyraceus
1400;5304344;Paradisea liliastrum
1401;5411557;Campanula punctata
1402;3641841;Eryngium spinalba
1403;5408996;Lobelia laxiflora
1404;7331824;Veronica salicifolia
1405;3173338;Buddleja davidii
1406;2888740;Centranthus ruber
1407;2864546;Baldellia ranunculoides
1408;7544936;Scaevola sericea
1409;5346998;Astragalus glycyphyllos
1410;5356649;Lathyrus aphaca
1411;2927080;Ajuga chamaepitys
1412;5341499;Nepeta cataria
1413;3169689;Amsonia tabernaemontana
1414;5376740;Lepidium campestre
1415;3172059;Veronica spicata
1416;2870583;Pistia stratiotes
1417;4104323;Cephalaria leucantha
1418;2992808;Rubus saxatilis
1419;3006974;Rosa pendulina
1420;2808791;Bletilla striata
1421;5304257;Hyacinthoides hispanica
1422;3170817;Kickxia spuria
1423;3035778;Polyscias scutellaria
1424;2958715;Caesalpinia pulcherrima
1425;3707303;Delosperma echinatum
1426;5361536;Oxytropis campestris
1427;3596501;Cistus laurifolius
1428;3824774;Aeschynanthus radicans
1429;7265184;Globularia cordifolia
1430;4088889;Limoniastrum monopetalum
1431;3085419;Dianthus sylvestris
1432;8053718;Epilobium angustifolium
1433;3734492;Orobanche caryophyllacea
1434;2874621;Citrullus lanatus
1435;8018277;Centaurea pectinata
1436;3191030;Drosera rotundifolia
1437;8870733;Anemonastrum narcissiflorum
1438;7314894;Sarcocapnos enneaphylla
1439;2928761;Nicotiana alata
1440;2722046;Carex vesicaria
1441;5341177;Myosotis discolor
1442;2767031;Agave americana
1443;2730127;Eriophorum angustifolium
1444;2704523;Cortaderia selloana
1445;2986192;Ribes nigrum
1446;2888513;Pseudofumaria lutea
